country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct,political_stability,regulatory_quality,rule_of_law,data_completeness_pct
India,2017,6.23880806412842,1.50731583255894,6.79538341902422,1790.0,3.32817337461305,18.20000076,30.9821728344733,1359657400.0,33.1821328157539,-0.572111399999999,-0.215826699999999,-0.0399917,99.0
India,2018,7.08954662405942,1.55821483801456,6.45385134495295,1970.0,3.93882646691643,20.0813000379384,32.3432182154485,1374659064.0,33.4984353473598,-0.6785888,-0.1555625,0.020333999999999998,99.0
India,2019,5.16880088871528,1.78482633957161,3.87143694070524,2070.0,3.72950573539123,29.52350044,30.0961975685688,1389030312.0,33.8139578818147,-0.590466199999999,-0.0981205,-0.0201063,99.0
India,2020,-5.28945828710083,2.40620322673636,-5.77772470687303,1900.0,6.6234367762853,43.40544313,28.9223840080659,1402617695.0,34.1286726088333,-0.720631199999999,-0.1486534,-0.1029725,99.0
India,2021,11.6767553444025,1.41217101040888,9.68959249191741,2170.0,5.13140747176364,49.2580986,32.1158221755014,1414203896.0,34.4425517181304,-0.6015988,-0.169914899999999,-0.1841026,99.0
India,2022,7.47052937699435,1.53665241748393,7.6093649776932,2360.0,6.69903414079858,55.9,34.4117962357355,1425423212.0,34.7555673994206,-0.7535037,-0.087658,-0.1104884,99.0
India,2023,5.77925427513726,0.802254995836756,7.210224629335,2490.0,5.64914318907925,60.25230026,34.504684353812,1438069596.0,35.0676918424186,-0.837974,-0.1271699,-0.0879069,99.0
India,2024,5.79397834690285,0.721648483526777,7.09927893176518,2550.0,4.95303550973661,64.9434967,34.3459060404746,1450935791.0,35.3788972368389,-0.785762499999999,-0.0960695999999999,-0.0392287,99.0
Indonesia,2000,1.58304731646304,-2.75743993350903,4.9200677470169,570.0,3.68862037056682,0.925563864466858,22.2456969315568,216077790.0,41.9861540600656,-1.90520269999999,-0.4626283,-0.9501841,99.0
Indonesia,2001,3.49413625120387,-1.85568619300523,3.64346644721492,700.0,11.5001160550887,2.01861385948459,22.539266316067,219097902.0,42.9018895186157,,,,99.0
Indonesia,2002,3.83582035690569,0.0741516383181159,4.49947539085764,780.0,11.9001200338414,2.13413573295808,21.4040702075173,222088495.0,43.7824069030376,-1.84429769999999,-0.5720758,-1.1356188,99.0
Indonesia,2003,3.89289335558507,-0.254256320381005,4.78036912167654,880.0,6.75731256333564,2.38701977959476,25.5984983869787,225048008.0,44.6301761521872,-2.12691289999999,-0.5885779,-0.935414899999999,99.0
Indonesia,2004,4.96716786881504,0.738243979887563,5.03087394501685,1060.0,6.06406189133648,2.60028587633414,24.0563663747717,227926649.0,45.4476736441888,-1.6568197,-0.5018689,-0.769980799999999,99.0
Indonesia,2005,3.95336562066377,2.91611483313067,5.69257130383384,1200.0,10.4532001873347,3.60202476259646,25.0814099389568,230871650.0,46.2373757571669,-1.403589,-0.4030391,-0.765255999999999,99.0
Indonesia,2006,3.17329260031525,1.34794264068931,5.50095178520348,1350.0,13.108670985346,4.76481313366657,25.4002172943548,233951652.0,47.0017588692457,-1.1230422,-0.1787479,-0.6506633,99.0
Indonesia,2007,5.00674190790194,1.6030105718879,6.34502222667214,1570.0,6.40656087966005,5.78627472934199,24.9202838487256,237062337.0,47.7432993585496,-0.8635335,-0.2282939,-0.626456999999999,99.0
Indonesia,2008,5.33615021871647,1.82632902403998,6.01370360009123,1900.0,10.2266663272483,7.917500019,27.8162445798583,240157903.0,48.4644736032029,-0.711286,-0.1516209,-0.5772889,99.0
Indonesia,2009,4.85894451165964,0.90391941965406,4.62887118256153,2110.0,4.38641311792074,6.92,30.9851924139981,243220028.0,49.16775798133,-0.637084499999999,-0.1179653,-0.5530581,99.0
Indonesia,2010,4.73974198886131,2.02517914569356,6.22385418062366,2490.0,5.13420639015885,10.92,32.8801214533558,246305322.0,49.8521375148888,-0.778454699999999,-0.1461447,-0.6518311,99.0
Indonesia,2011,5.06001921355895,2.30298429381592,6.16978420771008,2960.0,5.35604849112582,12.28,32.9843332593045,249470032.0,50.4830017089844,-0.7510901,-0.151232199999999,-0.285231299999999,99.0
Indonesia,2012,5.51610677482559,2.30978031853073,6.03005065305615,3520.0,4.2795142691943,14.52,35.0715936108893,252698525.0,51.1593933105469,-0.5992727,-0.179268799999999,-0.3852324,99.0
Indonesia,2013,5.47790527559351,2.55135633401058,5.5572636889101,3670.0,6.41249457900391,14.94,33.8313567879018,255852467.0,51.8307495117188,-0.6180612,-0.0485665,-0.419998,99.0
Indonesia,2014,5.28372537320206,2.81997260412102,5.006668425755,3570.0,6.39492882396559,17.1431598350566,34.6003439149803,258877399.0,52.5002136230469,-0.385008199999999,0.0028168,-0.338428,99.0
