country,year,consumption_growth,fdi_pct_gdp,gdp_growth_wb,gni_per_capita,inflation_pct_wb,internet_users_pct,investment_pct_gdp,population,urbanization_pct,political_stability,regulatory_quality,rule_of_law,data_completeness_pct,current_account_pct_gdp,gdp_growth_imf,govt_debt_pct_gdp,inflation_pct_imf,unemployment_pct,gni_per_capita_norm,consumption_growth_norm,population_norm,urbanization_pct_norm,gdp_growth_wb_norm,investment_pct_gdp_norm,fdi_pct_gdp_norm,internet_users_pct_norm,population_growth,population_growth_norm,demand_potential_score,economic_momentum_score,business_capacity_score,attractiveness_score,attractiveness_components_available
Bangladesh,2010,4.60402990246686,1.06896766308322,5.57178818533122,780.0,8.12667639169917,3.700000048,26.2466561760577,152201981.0,27.7254372588696,-1.4437712,-0.8368896,-0.8477644,99.0,2.346,5.572,29.623,7.316,,0.5630630630630631,17.996316728710184,11.351844084976543,12.660594227631549,24.030660525628385,22.62180580600372,2.4617626632279936,4.8763251561837455,0.8803833118338877,25.001278660010883,14.05531316985392,16.371409664953365,4.8763251561837455,11.767682663663678,3
Bangladesh,2011,6.49167883530669,0.983399364184761,6.46437912497728,870.0,11.3951651552399,4.5,27.4209733686034,153591076.0,28.1100162712427,-1.4544464,-0.8270946,-0.6998395,99.0,-1.445,6.464,29.393,8.787,,0.5248792777661138,40.90160278193013,11.392803057333278,12.555237636305275,65.23195275579869,26.16898299515471,3.191011222711354,5.027135104255928,0.9126655191169952,28.004398949199544,20.496529661300265,31.530648991221582,5.027135104255928,19.018104585592592,3
Bangladesh,2012,4.11426076415098,1.18850391920183,6.52145877906443,950.0,6.21750422069284,5.0,28.2623350097187,155070101.0,28.4787972894576,-1.4690337,-0.978781999999999,-0.9887756,99.0,-0.28,6.521,29.078,8.889,,0.39246467817896385,9.094842085188386,11.42460639134409,12.499693777302015,72.65565528819141,33.14116016061005,4.17477829421048,5.099150173903972,0.962962848180049,31.72213568184083,13.427284055627549,36.65719791433731,5.099150173903972,18.394544047956277,3
Bangladesh,2013,5.12741356121165,1.73532012481503,6.01360565834344,1010.0,7.53040640913172,6.63,28.3896207536466,156532141.0,28.8407036106763,-1.771799,-0.9494963,-0.9749211,99.0,1.329,6.014,28.344,6.777,,0.3169867611411523,52.372234732569126,11.455653067290115,12.76043299509522,77.13539223505819,30.64612292308514,6.79914329941973,6.1060326702864165,0.9428252065174059,79.50628924037798,36.23898593229587,38.19355281918769,6.1060326702864165,26.84619047392332,3
Bangladesh,2014,4.00558737885358,1.46870305074204,6.0610593588495,1080.0,6.99163889220849,9.052900314,28.5778757115563,157964929.0,29.1944442321013,-1.0510112,-0.8964974,-0.851857499999999,99.0,0.679,6.061,28.683,7.349,,0.3962536023054755,59.65625251175868,11.487765097097528,12.998841200324888,80.25015324078046,31.384458957096772,6.156203398501061,2.3075776270260007,0.9153315037069509,43.101545485317125,29.038223199926545,39.26360519879277,2.3075776270260007,23.53646867524844,3
Bangladesh,2015,5.81712963518122,1.4507824552936,6.55263987816197,1200.0,6.19428022984984,12.36880016,28.886689247008,159383179.0,29.5395099477892,-1.331635,-0.776809499999999,-0.856926099999999,99.0,1.23,6.553,28.206,6.405,,0.6310958118187034,52.0525300480589,11.523605369001244,13.229997642280036,82.79084176109181,35.270297674948445,5.515549573954789,8.178049368909322,0.8978258712096787,33.88001714572254,24.948410161970045,41.19222966999835,8.178049368909322,24.772896400292577,3
Bangladesh,2016,3.00225514741371,0.879528340271998,7.11347821270093,1400.0,5.51352572692995,16.89909935,30.2397639179985,160811932.0,29.8753915517965,-1.3416192,-0.7592301,-0.9068902,99.0,1.607,7.114,27.72,5.916,,1.023890784982935,39.980444538840295,11.560379886197236,13.45336920044851,89.35342347897286,43.428038708721274,10.17323954156327,1.2149991216216218,0.8964264666850408,33.375613479168045,21.958329500859943,47.6515672430858,1.2149991216216218,23.608298621855784,3
Bangladesh,2017,6.26914013986595,0.616341784631384,6.59024999794057,1640.0,5.70207015717239,21.5,30.9468731155675,162186147.0,30.2015798381799,-1.3289506,-0.7430899,-0.924304999999999,99.0,-0.453,6.59,28.306,5.44,,1.2318440889869462,70.28673087374226,11.588725787960097,13.668417665523238,68.791097638867,40.84831472659905,0.0,4.304345049789429,0.854547907552039,45.27508392132144,32.61551913739347,36.54647078848868,4.304345049789429,24.488778325223862,3
Bangladesh,2018,9.41322073679952,0.75354913412869,7.31941263014136,2020.0,5.54362139486476,25.56509972,31.8225747704431,163523103.0,30.5175656009959,-1.02517179999999,-0.7854912,-0.9096266,99.0,-2.977,7.319,29.553,5.783,,1.6268980477223427,100.0,11.629659301048356,13.874599997650611,83.30082844362997,40.816792693546624,2.42422780078246,7.319667432615039,0.8243342756024674,39.40432139342478,38.72645485969944,42.18061631265302,7.319667432615039,29.4089128683225,3
Bangladesh,2019,4.85541960909408,0.543244141585063,7.88191515117722,2220.0,5.59199639930629,30.38310051,32.2137331126266,164913055.0,30.8228396343012,-0.996755,-0.8895369,-0.9419472,99.0,-1.278,7.882,31.951,5.475,,1.7111925964728478,30.93965905981119,11.686925592505242,14.071368610815732,99.32533950559937,51.641179115639154,0.0016001217449804048,1.3128375459538675,0.850003439575131,45.938272220147795,23.165123121811895,50.322706247661166,1.3128375459538675,24.933555638475642,3
Bangladesh,2020,2.99679985599855,0.407859894856915,3.44801755122445,2320.0,5.69107474746211,36.10910034,31.3079413414304,166298024.0,31.1168927321524,-1.01518479999999,-0.8942304,-0.8969166,99.0,-1.454,3.448,34.509,5.648,,2.050816696914701,47.34319894188879,11.757013772936055,14.258171683881852,100.0,55.191397267517964,5.4011263269820375,0.0,0.8398176845368699,51.031945464481964,28.67103319679183,53.53084119816666,0.0,27.400624798319498,3
Bangladesh,2021,8.01546441881831,0.414118154040593,6.93867912442445,2600.0,5.54565430773473,38.91744466,31.0187387357172,167658854.0,31.3992156886061,-1.0535518,-0.871176499999999,-0.974914899999999,99.0,-1.099,6.939,35.614,5.558,,2.1150855365474337,67.12652153096978,11.827188382574901,14.434453498757083,85.54705354990132,45.85562989958941,0.0,0.0,0.8183079794141124,83.95597858624284,41.908009788129284,43.800894483163574,0.0,28.569634757097617,3
Bangladesh,2022,7.47651676918338,0.347960024540439,7.09982877575158,2850.0,7.69695437176898,41.61650085,32.047275580905,169384897.0,31.673734726234,-1.0954422,-0.9240476,-0.973641299999999,99.0,-3.954,7.1,37.863,6.15,,2.3495959293624664,61.463844751342656,11.854971180465418,14.605198245913739,88.20635693840853,49.657942526218115,7.011846171568139,0.0,1.0294970762474653,30.872856458790622,27.32287384635237,48.292048545398266,0.0,25.204974130583548,3
Bangladesh,2023,1.98496630183718,0.335721505298968,5.77511237007889,2880.0,9.8835030377921,44.50274195,30.9512000834944,171466990.0,32.1578465036834,-1.0359445,-0.9009111,-0.9020256,99.0,-2.576,5.775,39.726,9.016,,2.4300980822719955,24.9227075462735,11.895295945175342,15.042755137120329,84.46706037251278,49.10526499966926,2.8274419117989327,0.0,1.2292081743273675,33.3793349161739,18.94372392045993,45.46658909466032,0.0,21.470104338373417,3
Bangladesh,2024,5.99125561844593,0.283870773350074,4.22325911250161,2820.0,10.4657482763412,53.42171316,30.7004900245244,173562364.0,32.6783196323307,-1.46295089999999,-0.9500708,-0.9600594,99.0,-1.446,4.223,40.972,9.728,,2.157887682616271,87.45735546803508,11.934012880363232,15.531459581430934,64.36744033737789,48.59856732540527,0.6502161505023639,13.733058778507946,1.2220276334237834,69.08678935376665,43.55837302146224,37.872074604428505,13.733058778507946,31.721168801466224,3
Brunei,2000,-6.98893844109685,8.36413523538418,3.47467627672586,19390.0,1.55815247634946,8.99628453448726,18.7374704379378,326424.0,71.2246805488418,1.3522379999999998,0.7352101,0.7763369,99.0,45.089,10.964,,1.558,,81.73690932311622,0.0,0.0,66.29747621825707,0.0,24.45868194751817,58.824610288709266,24.89157380437747,,,49.344795180457766,27.761097412075813,24.89157380437747,33.99915546563702,3
Brunei,2001,4.20397476367202,0.995621601100516,1.4660608198711,19270.0,0.59589041095899,12.9177690823013,20.8703202916699,333345.0,71.657883335906,,,,99.0,31.441,1.466,,0.596,,86.96444849589791,18.11670010241929,0.0,66.82262848871329,23.36390939657487,33.333164272513955,13.711146000303856,30.999370475946137,2.120248511138878,69.38636110449801,60.32253454788213,23.469406556464225,30.999370475946137,38.26377052676416,3
Brunei,2002,0.70974593413375,3.62654271526088,3.9614389000248,18960.0,-2.31497242459321,15.329879855735,33.8596055630689,340099.0,72.1021556496525,1.0153957999999998,1.2956322,0.7815546,99.0,27.116,3.961,,-2.315,,86.07420980302336,18.118040783604865,0.0,67.32860945309498,32.26523526646177,86.03781782209848,55.167285287684194,32.61615418725164,2.026129085482009,76.24096880006095,61.94045720994605,57.82344612541482,32.61615418725164,50.7933525075375,3
Brunei,2003,15.8011866867578,1.72747847638813,3.58342909978997,19840.0,0.299999999999967,19.5950032207342,21.987880654086,346637.0,72.577635652792,1.0479687,1.1730273,0.7793346,99.0,34.188,3.583,,0.3,,84.51612903225806,100.0,0.0,67.8421840317651,0.0,21.45318675902016,11.185705935273429,36.36782812297139,1.9223814242323556,87.76412126485309,85.03060858221906,10.879630898097863,36.36782812297139,44.09268920109611,3
Brunei,2004,12.2773884467857,1.31341824941979,0.104538372603315,22190.0,0.814223994682613,29.7156041447864,19.5879660530209,352911.0,73.0675067339261,1.0993465,0.7918227,0.6210766,99.0,33.042,0.105,,0.814,,84.65690053970701,100.0,0.0,68.34710919553288,0.0,0.0,6.219950554816578,47.907945640830135,1.8099625833364552,69.6670115619113,80.6677553242878,2.0733168516055263,47.907945640830135,43.54967260557449,3
Brunei,2005,-0.565048343311574,1.65985733716788,-0.0039253166074644,25670.0,1.24443711883965,36.4663919475782,16.1152698630712,358916.0,73.552870858133,1.1115893,1.1720431999999998,0.1616575999999999,99.0,38.183,-0.004,,1.244,,88.93169877408056,0.0,0.0,68.82437902988016,0.0,0.0,10.804741475720709,59.73793619930743,1.7015621502305178,62.15862421820388,54.97867550554115,3.601580491906903,59.73793619930743,39.439397398918494,3
Brunei,2006,3.72947721267469,0.69467610091788,4.09841257308588,30720.0,0.159888078345121,42.1863491609307,15.1721720330137,364663.0,74.0148299904911,1.1147081,1.1694272,0.1605095,99.0,41.145,4.098,0.594,0.16,,94.32558139534883,12.270104181566948,0.0,69.25453136329158,7.55597801703469,0.0,2.9097207554973865,71.41408301039424,1.6012103110477183,39.75947719863702,53.90242353471109,3.488566257510692,71.41408301039424,42.93502426753867,3
Brunei,2007,2.002755398847,1.91806992225192,-3.76362326254647,33470.0,0.967774119525101,44.68,19.7540037479305,370873.0,74.4344860960786,1.1198586,1.1739818,0.3784568,99.0,35.579,-3.764,0.685,0.968,,92.87517531556803,11.195288871705547,0.0,69.61751724801904,0.0,14.039715819017376,7.134130933509083,63.80746166564128,1.7029421685227142,31.61367699701157,51.325414608076045,7.05794891750882,63.80746166564128,40.73027506374205,3
Brunei,2008,1.75763562742917,1.39506580939608,-3.90071101715114,36700.0,2.08498023715415,46.0,20.641358896163,377793.0,74.7929411399737,1.1203026,0.949121,0.4440116,99.0,43.508,-3.901,0.942,2.085,,98.55978260869566,3.075640957149292,0.0,69.8925875307586,0.0,7.281215557935429,14.36683888446296,66.56004652515266,1.8658678307668763,27.305708751099335,49.70842996192572,7.21601814746613,66.56004652515266,41.16149821151483,3
Brunei,2009,4.98804440516251,2.73305999823298,-1.90025367202547,35470.0,1.03571774271613,49.0,26.2203911122241,384952.0,75.0712970872547,1.3123741,1.0232638,0.6593956999999999,99.0,33.445,-1.9,1.11,1.036,,94.97828447339847,53.39861386806671,0.0,70.05819677220147,0.0,31.96281805828275,22.276328528630497,70.92177958751203,1.8949530563033168,54.47466227551763,68.22743934729607,18.079715528971082,70.92177958751203,52.409644821259725,3
Brunei,2010,1.79958892918677,3.50710078835613,2.74136439456163,35370.0,0.356869132017561,53.0,23.6902575256773,392332.0,75.2506559029998,1.2633781,1.0035146,0.6410918,99.0,36.586,2.743,1.113,0.285,,78.46846846846847,0.0,0.0,70.09192550316543,0.0,12.659445920646853,13.271115361703284,74.55830388692578,1.9171221347076939,90.41310678921002,59.74337519021098,8.643520427450046,74.55830388692578,47.64839983486227,3
Brunei,2011,5.4109037917457,3.73105568458092,3.74440625524871,36520.0,0.13791156316954,56.0,26.0242928941481,399389.0,75.312125504778,0.9587232,1.0180884,0.6708763999999999,99.0,34.713,3.744,2.129,0.138,9.3,75.37266428721394,33.43385598444756,0.0,69.97042972433114,33.684771344206,20.69831898362268,19.202792450765294,78.57754927163668,1.7987316864288339,81.42676295253924,65.05092823713296,24.528627592864655,78.57754927163668,56.052368367211436,3
Brunei,2012,8.6624786051031,4.54055753809902,0.913135189664487,41690.0,0.111766261400307,60.27310181,32.8821465207434,405557.0,75.2714233503027,0.901649,0.9898506,0.6338541999999999,99.0,29.835,0.913,2.101,0.112,8.495,80.33751962323392,47.43038333654317,0.0,69.7466213193164,0.0,50.736290862163024,22.472181087202006,83.38966262604318,1.5443590083852987,57.825010414088936,63.83488367329561,24.402823983121678,83.38966262604318,57.209123427486816,3
Brunei,2013,6.03260396777068,4.28670084809197,-2.12478292664558,44580.0,0.389205053123632,64.5,39.5934116228483,411202.0,75.1756915148608,0.9634698,1.0783592,0.4689993999999999,99.0,20.881,-2.125,2.209,0.383,7.702,81.55882901361178,63.73169755810629,0.0,69.56600144567126,0.0,74.96459116110428,19.184625673967233,79.26464698040266,1.3919128507213552,89.14677976596336,76.00082694583817,31.383072278357172,79.26464698040266,62.21618206819934,3
Brunei,2014,-3.71042112467114,3.35660901155102,-2.50788727590711,42370.0,-0.207108731719822,68.76999664,27.44181699276,416750.0,75.0572639801502,1.2566861,1.0142248,0.4540224,99.0,30.718,-2.508,3.231,-0.201,6.9,74.76585014409221,0.0,0.0,69.35202451521228,0.0,26.726106527107074,14.86235251748542,85.67730185406003,1.3492152275524028,73.42266552374406,54.38513504576214,13.862819681530832,85.67730185406003,51.308418860451006,3
Brunei,2015,5.22836962304385,1.32471179544033,-0.392383749502031,38180.0,-0.488347420743522,71.19999695,35.2473258617273,422212.0,74.9484620568562,1.2031979,0.9482167,0.3745892999999999,99.0,16.675,-0.392,2.953,-0.463,7.647,71.3520749665328,42.577448247067345,0.0,69.14977450794929,0.0,65.00117972184614,4.953766233558196,89.23534685983792,1.3106178764247245,65.97241562483761,62.26292833659676,23.318315318468112,89.23534685983792,58.27219683830092,3
Brunei,2016,-1.31732853335123,-1.32059047324396,-2.47791771833224,32570.0,-0.278693265753083,90.0,34.6202628541232,427564.0,74.8816070556641,1.0333017,0.7803650999999999,0.2656862,99.0,12.891,-2.478,3.005,-0.279,8.342,60.12514220705347,0.0,0.0,68.99929527539214,0.0,64.2547034704335,0.0,100.0,1.267609636864897,61.268727051076,47.5982911333804,21.4182344901445,100.0,56.3388418745083,3
Brunei,2017,4.72336260592112,3.85818821585897,1.32872661057823,29230.0,-1.2605056462896,94.86669922,34.804760189414,432772.0,74.8476440654983,1.0788022,0.8630799,0.2936458999999999,99.0,16.36,1.329,2.582,-1.261,9.0,51.9580805295091,54.48168223630044,0.0,68.88980177156957,0.0,60.51591691975947,11.195087379641784,100.0,1.218063260704838,66.76340472134072,60.52324231467996,23.903668099800417,100.0,61.47563680482679,3
Brunei,2018,2.17754790548202,3.80486552830842,0.0523710418528935,28790.0,1.02505179290212,95.0,41.0665959296934,437810.0,74.8172471714305,1.1449838,0.8702445999999999,0.3405091,99.0,6.93,0.052,1.899,0.919,7.7,50.0180766449747,0.0,0.0,68.7852810673552,0.0,88.42612076072949,15.937554535414838,100.0,1.164123372122039,62.4876422475813,45.322749989977794,34.78789176538144,100.0,60.03688058511975,3
Brunei,2019,6.05489002751258,2.77118007919324,3.86884436177075,31550.0,-0.390522069165529,95.0,38.6777534991209,442680.0,74.7923311783673,1.0980607,0.8013123,0.2885456999999999,99.0,6.634,3.869,1.821,-0.285,6.7,52.92474244805309,56.16316287435821,0.0,68.68821340881837,50.13008057694368,81.53772224298537,8.06418815780271,100.0,1.1123546744021384,64.61815302666713,60.5985679394742,46.57733032591059,100.0,69.05863275512826,3
Brunei,2020,21.535969791503,4.71057565284031,1.1335733495246,30810.0,1.94031996607184,96.30549622,40.5878302733583,447404.0,74.7748108912151,1.1645233,0.8099841999999999,0.5634205999999999,99.0,4.278,1.134,2.158,1.937,7.3,53.75680580762251,100.0,0.0,68.60109946264578,82.15032809918203,92.10571752361123,23.75530453619097,100.0,1.0671365320321646,61.108520290804556,70.86660639026822,66.00378338632808,100.0,78.95679659219877,3
Brunei,2021,5.55089873925077,1.47404982867232,-1.59076260099606,29890.0,1.73341388450593,97.62879944,31.2725676396553,451721.0,74.7667316936175,1.1632013,0.86713,0.5616354,99.0,11.137,-1.591,1.434,1.736,4.9,44.556765163297044,51.3103032161421,0.0,68.52662233645184,47.05237555320954,47.033953690471,3.328056584790467,100.0,0.9648997326800801,86.46618664409482,62.71496933999646,32.47146194282367,100.0,65.06214376094005,3
Brunei,2022,8.33096652576766,-1.73946797718401,-1.62833154515108,30970.0,3.68225030604216,98.97042579,25.8510429426901,455370.0,74.7772642014221,1.175984,0.8654815,0.6385843999999999,99.0,19.513,-1.628,1.326,3.683,5.2,44.432804549536066,69.82706492133215,0.0,68.47639023463141,34.923911199832745,19.397336638091964,0.0,100.0,0.8077995045614461,24.308051732559797,51.761077859514856,18.10708261264157,100.0,56.62272015738548,3
Brunei,2023,11.0541274684832,-0.37050451622702,1.12764418162719,34390.0,0.35706431153689,98.97039795,29.6282073672206,458949.0,74.8199193881365,1.3348873,0.8078928,0.638307,99.0,12.874,1.128,1.672,0.357,5.2,48.55804421021812,100.0,0.0,68.46753583190305,34.16518166839889,42.49001751942278,0.0,100.0,0.785954278938017,25.50272600589941,60.63207651200514,25.551733062607223,100.0,62.06126985820413,3
Brunei,2024,5.32161859357294,0.189449066349964,4.05251709306727,36020.0,-0.388674165036461,96.29828801,27.8989646632704,462721.0,74.8983133873697,1.2027245,0.8869612,0.5876078,99.0,14.54,4.053,1.568,-0.389,4.8,46.655944243399006,75.55654818711895,0.0,68.50490334416139,62.252025431798884,33.875934421597016,0.24751880586060537,96.6685474222974,0.8218778121316328,53.47784515704548,61.0488102329312,32.1251595530855,96.6685474222974,63.28083906943803,3
Cambodia,2000,4.9797381987855,3.20257592365608,9.99358032292079,290.0,-0.791992529473567,0.047022640068885,20.3442509411501,12462336.0,18.6242216655572,-1.0009785,-0.3323699,-1.20014019999999,99.0,-2.545,10.712,34.128,-0.826,,0.4257130693912303,58.175990365334926,0.9613985114958808,4.690229096170379,63.46745849016021,31.843333965709864,31.523916782298333,0.0,,,21.097310843632176,42.2782364127228,0.0,21.12518241878499,3
Cambodia,2001,4.27909232083945,3.53337669089546,7.38971065070517,310.0,-0.600648300123686,0.0769560555527296,20.2055208570396,12658484.0,18.7186818716995,,,,99.0,-0.935,5.541,33.633,-0.117,,0.5469462169553327,18.521794761547188,0.9693258009270826,4.851831624625977,69.32142052493988,30.308633572027983,25.91450427019054,0.1839849487391522,1.5739264292023547,42.138901661677146,16.51486856620141,41.84818612238613,0.1839849487391522,19.515679879108898,3
Cambodia,2002,5.99031639781238,2.90934773211661,6.26507280509637,320.0,0.211466568022607,0.226983237666204,23.868414318253,12855241.0,18.803641734126,-0.9341163,-0.2523816,-1.2761676,99.0,-2.153,8.658,37.753,-0.036,,0.6871278057718736,68.2458240558653,0.9776997146948361,4.9102898927835605,51.61477127759496,22.892633930248703,44.54538578233642,0.4820400000620011,1.5543488461967403,49.67363453337028,30.87921907194776,39.68426366339336,0.4820400000620011,23.681840911801043,3
Cambodia,2003,9.13468836139893,1.61651685032136,10.2836813071691,370.0,0.94174611779921,0.260570197574002,24.0058224692333,13050968.0,18.8881765274479,-0.9692824,-0.2523591,-1.29081999999999,99.0,-3.273,7.948,39.634,1.027,,0.7741935483870968,54.081193011148606,0.9863202383486964,4.8813202591753475,65.30098864045382,30.541586749386468,10.559394018408371,0.4394889426611395,1.522546329547625,77.40080818600596,34.284378751179254,35.46732313608289,0.4394889426611395,23.397063609974428,3
Cambodia,2004,6.05390504345536,2.2337173477841,9.45769481103929,430.0,4.31933677434786,0.300436644360101,23.9729963521885,13244731.0,18.9813615262763,-0.7441669,-0.408007199999999,-1.2330613,99.0,-1.936,8.256,38.101,3.925,,0.7710100231303008,44.97034878544221,0.9949525526688772,4.781406927305503,69.48789598035152,19.889998757814066,10.559252143001252,0.445496249235181,1.484663819572618,51.003342940704485,25.381527169145624,33.31238229372229,0.445496249235181,19.7131352373677,3
Cambodia,2005,13.4209359853042,5.36603852621255,13.3033338358455,510.0,6.61525912001587,0.317321781089656,24.3001536627765,13439202.0,19.0922720052225,-0.659880799999999,-0.5046565,-1.31712459999999,99.0,-3.364,14.118,31.285,6.349,,0.8056042031523643,100.0,1.0035811380724025,4.626749921005769,98.04303672449196,34.01465362570819,35.37632152359953,0.4137566383967676,1.468289540950285,49.11567356357826,38.6370069219341,55.81133729126656,0.4137566383967676,31.620700283865812,3
Cambodia,2006,7.92009592855536,5.78657071926189,10.9433600681694,580.0,5.81068550464306,0.468400002,25.2476635792145,13639028.0,19.2299832388976,-0.5438366,-0.525645599999999,-1.3170465,99.0,-0.56,10.858,26.627,6.143,,0.8682170542635658,67.6440300579387,1.0128036429763532,4.433489709470682,78.03898209200115,41.09505418589185,22.196716925854325,0.48684400393709953,1.4868888792652912,35.39428628861765,27.08500577757265,47.110251067915776,0.48684400393709953,24.894033616475173,3
Cambodia,2007,7.43482113119818,8.56334609470361,10.398458101201,670.0,8.70882770568049,0.49,25.6914602814207,13841770.0,19.4035705019128,-0.5980652,-0.4484834,-1.2296536,99.0,-1.421,9.804,25.292,7.668,,0.8695652173913043,51.73522097173133,1.0224480120508037,4.217860110322917,79.05420142140385,37.033371565951846,32.58873454352727,0.39159057145763737,1.4864842274683987,25.811075685087232,20.658430496133196,49.558769176960986,0.39159057145763737,23.53626341485061,3
Cambodia,2008,12.7354497961963,6.69590818514056,7.47636606631011,780.0,24.096851930605,0.51,23.0800200013877,14053479.0,19.6574509865325,-0.460177,-0.4508525,-1.2423688,99.0,-5.57,9.042,22.711,24.997,,0.9510869565217392,72.61382947845142,1.032690582282294,4.038536371466782,80.369199595716,17.887051249446056,69.26879317850438,0.42163419598720564,1.529493699143969,20.51295224562512,24.529101263016262,55.84168134122215,0.42163419598720564,26.930805600075207,3
