country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct
Cambodia,2001,4.27909232083945,3.53337669089546,7.38971065070517,310.0,-0.600648300123686,0.0769560555527296,20.2055208570396,12658484.0,18.7186818716995
Cambodia,2002,5.99031639781238,2.90934773211661,6.26507280509637,320.0,0.211466568022607,0.226983237666204,23.868414318253,12855241.0,18.803641734126
Cambodia,2003,9.13468836139893,1.61651685032136,10.2836813071691,370.0,0.94174611779921,0.260570197574002,24.0058224692333,13050968.0,18.8881765274479
Cambodia,2004,6.05390504345536,2.2337173477841,9.45769481103929,430.0,4.31933677434786,0.300436644360101,23.9729963521885,13244731.0,18.9813615262763
Cambodia,2005,13.4209359853042,5.36603852621255,13.3033338358455,510.0,6.61525912001587,0.317321781089656,24.3001536627765,13439202.0,19.0922720052225
Cambodia,2006,7.92009592855536,5.78657071926189,10.9433600681694,580.0,5.81068550464306,0.468400002,25.2476635792145,13639028.0,19.2299832388976
Cambodia,2007,7.43482113119818,8.56334609470361,10.398458101201,670.0,8.70882770568049,0.49,25.6914602814207,13841770.0,19.4035705019128
Cambodia,2008,12.7354497961963,6.69590818514056,7.47636606631011,780.0,24.096851930605,0.51,23.0800200013877,14053479.0,19.6574509865325
Cambodia,2009,1.11528862706638,7.42542554520067,4.07477850599065,840.0,-1.24171754189637,0.53,26.3323279290139,14276810.0,20.1979728726519
Cambodia,2010,9.27425483361671,10.169807189939,5.07691843229247,910.0,3.99639528107218,1.26,22.317490039603,14500726.0,21.1232251168762
Cambodia,2011,10.7540860169109,9.59845134883877,7.28665813879552,990.0,5.4784474961745,3.099999905,22.3677149230901,14722584.0,22.3824788531276
Cambodia,2012,6.03071917185325,11.1524912445112,7.65025657870362,1110.0,2.93431609293951,4.94,24.6712332656387,14945085.0,23.9411047582349
Cambodia,2013,6.80944030941306,10.4430587644193,7.8574997554252,1230.0,2.94162509547349,6.0,26.8520095001976,15170208.0,25.7644735090271
